3232946	257970.74	257970.74	273888.69	278038.69	90.0	3232945	250570.74	250570.74	273888.69	278038.69	90.0	3233131	250220.74	258370.74	278038.69	278038.69	0.0	3233136	250170.74	258370.74	273888.69	273888.69	0.0	1	
3219389	277070.7	277070.7	279188.69	289088.69	90.0	3219392	276470.73	276470.73	279188.69	289088.69	90.0	3234830	276470.73	277070.7	282188.69	282188.69	0.0	3219036	276470.73	277070.7	281588.69	281588.69	0.0	1	
3232997	283770.74	283770.74	273588.69	274288.69	90.0	3232998	283570.74	283570.74	273588.69	274288.69	90.0	3232999	283570.74	283770.74	274288.69	274288.69	0.0	3234951	258570.74	291426.2	273588.69	273588.69	0.0	1	
3233000	266370.74	266370.74	274188.69	279188.69	90.0	3233122	264770.73	264770.73	274688.69	275888.69	90.0	3233123	264770.73	266370.74	275888.69	275888.69	0.0	3233121	264770.73	266370.74	274688.69	274688.69	0.0	1	
3233128	266320.74	266320.74	274738.69	275838.69	90.0	3233126	264820.73	264820.73	274738.69	275838.69	90.0	3233127	264820.73	266320.74	275838.69	275838.69	0.0	3233125	264820.73	266320.74	274738.69	274738.69	0.0	1	
3219393	275270.7	275270.7	279188.69	289088.69	90.0	3219407	274670.73	274670.73	279188.69	285188.69	90.0	3239497	274670.73	275270.7	285188.69	285188.69	0.0	3219040	274670.73	275270.7	283988.69	283988.69	0.0	1	
3219406	273470.7	273470.7	279188.69	285188.69	90.0	3219405	272870.73	272870.73	279188.69	285188.69	90.0	3239498	272870.73	273470.7	285188.69	285188.69	0.0	3219046	272870.73	273470.7	283988.69	283988.69	0.0	1	
3219404	271670.7	271670.7	279188.69	285188.69	90.0	3219332	271070.72	271070.72	279188.69	285188.69	90.0	3239499	271070.72	271670.7	285188.69	285188.69	0.0	3219052	271070.73	271670.7	283988.69	283988.69	0.0	1	
3219480	269871.03	269871.03	279188.69	289388.69	90.0	3219481	269271.04	269271.04	279188.69	289388.69	90.0	3239500	269271.05	269871.03	287588.69	287588.69	0.0	3239501	269271.05	269871.03	286388.69	286388.69	0.0	1	
3219478	268070.96	268070.96	279188.69	289388.69	90.0	3219479	267470.97	267470.97	279188.69	289388.69	90.0	3239513	267470.98	268070.96	280388.69	280388.69	0.0	3233002	258370.74	285670.71	279188.69	279188.69	0.0	1	
3219472	264470.82	264470.82	279188.69	289388.69	90.0	3219473	263870.84	263870.84	279188.69	289388.69	90.0	3239524	263870.84	264470.82	287588.69	287588.69	0.0	3239525	263870.84	264470.82	286388.69	286388.69	0.0	1	
3219472	264470.82	264470.82	279188.69	289388.69	90.0	3219473	263870.84	263870.84	279188.69	289388.69	90.0	3239525	263870.84	264470.82	286388.69	286388.69	0.0	3239531	263870.84	264470.81	285188.69	285188.69	0.0	1	
3219472	264470.82	264470.82	279188.69	289388.69	90.0	3219473	263870.84	263870.84	279188.69	289388.69	90.0	3239526	263870.84	264470.82	283988.69	283988.69	0.0	3239527	263870.84	264470.82	282788.69	282788.69	0.0	1	
3219472	264470.82	264470.82	279188.69	289388.69	90.0	3219473	263870.84	263870.84	279188.69	289388.69	90.0	3239527	263870.84	264470.82	282788.69	282788.69	0.0	3239528	263870.84	264470.82	281588.69	281588.69	0.0	1	
3219205	263870.72	263870.72	291188.69	379988.69	90.0	3219200	262670.76	262670.76	291188.69	379988.69	90.0	3238500	262670.75	263870.72	295981.19	295981.19	0.0	3191524	262670.8	263870.82	293596.19	293596.19	0.0	1	
3219252	253070.77	253070.77	291188.69	379988.69	90.0	3219251	251870.75	251870.75	291188.69	379988.69	90.0	3238501	251870.75	253070.77	295981.19	295981.19	0.0	3192125	251870.74	253070.74	293595.47	293595.47	0.0	1	
3219254	254870.75	254870.75	291188.69	379988.69	90.0	3219253	253670.77	253670.77	291188.69	379988.69	90.0	3238502	253670.77	254870.75	295981.19	295981.19	0.0	3192117	253670.76	254870.75	293595.47	293595.47	0.0	1	
3219258	258470.76	258470.76	291188.69	379988.69	90.0	3219257	257270.75	257270.75	291188.69	379988.69	90.0	3238503	257270.75	258470.76	295981.19	295981.19	0.0	3192127	257270.78	258470.77	293595.47	293595.47	0.0	1	
3219256	256670.75	256670.75	291188.69	379988.69	90.0	3219255	255470.75	255470.75	291188.69	379988.69	90.0	3238504	255470.75	256670.75	295981.19	295981.19	0.0	3192119	255470.75	256670.75	293595.47	293595.47	0.0	1	
3219415	274870.77	274870.77	380188.69	390188.69	90.0	3151334	273720.74	273720.74	291186.84	390188.82	90.0	3151338	273720.74	274870.78	384781.2	384781.2	0.0	3151339	273720.74	274870.78	382396.2	382396.2	0.0	1	
3219236	274620.73	274620.73	291188.69	379988.69	90.0	3151334	273720.74	273720.74	291186.84	390188.82	90.0	3151342	273720.74	274620.77	378781.19	378781.19	0.0	3151364	273720.74	274620.77	377596.19	377596.19	0.0	1	
3219236	274620.73	274620.73	291188.69	379988.69	90.0	3151334	273720.74	273720.74	291186.84	390188.82	90.0	3151344	273720.74	274620.77	371581.19	371581.19	0.0	3151372	273720.74	274620.77	370396.19	370396.19	0.0	1	
3219236	274620.73	274620.73	291188.69	379988.69	90.0	3151334	273720.74	273720.74	291186.84	390188.82	90.0	3151346	273720.74	274620.77	367981.19	367981.19	0.0	3151376	273720.74	274620.77	366796.19	366796.19	0.0	1	
